step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
395,6.038,74,1,0.0,9.524,0,799924.033,adaptive
396,6.182,78,0,0.0,9.483,0,789861.014,adaptive
397,6.323,78,0,0.0,9.401,0,792970.591,adaptive
398,6.511,75,0,0.0,9.397,0,817326.525,adaptive
399,6.616,80,0,0.0,9.358,0,889732.866,adaptive
400,6.757,80,0,0.0,9.314,0,821112.134,adaptive
401,7.037,79,5,0.0,9.321,0,833799.381,adaptive
402,7.145,84,0,0.0,9.321,0,914813.648,adaptive
403,7.357,80,2,0.0,9.36,0,876352.916,adaptive
404,7.589,79,2,0.0,9.386,0,833810.012,adaptive
405,7.765,82,2,0.0,9.32,0,837080.578,adaptive
406,8.022,81,4,0.0,9.297,0,822516.182,adaptive
407,8.283,80,3,0.0,9.34,0,847277.964,adaptive
408,8.534,86,5,0.0,9.239,0,830990.861,adaptive
409,8.768,87,4,0.0,9.096,0,763963.205,adaptive
410,9.071,86,6,0.0,8.899,0,771494.968,adaptive
411,9.365,90,6,0.0,8.64,0,743542.488,adaptive
412,9.594,92,3,0.0,8.379,0,758913.964,adaptive
413,9.99,96,8,0.0,8.099,0,720487.746,adaptive
414,10.361,102,5,0.0,7.887,0,709037.217,adaptive
415,10.703,111,5,0.0,7.656,0,704862.873,adaptive
416,11.151,113,5,0.0,7.516,1,682219.265,adaptive
417,11.595,120,5,0.0,7.363,1,707719.844,adaptive
418,11.902,130,4,0.0,7.118,1,653317.574,adaptive
419,12.358,131,3,0.0,7.022,2,667399.99,adaptive
420,12.762,138,4,0.0,6.791,2,629602.925,adaptive
421,13.151,145,3,0.0,6.576,2,654913.284,adaptive
422,13.625,146,2,0.0,6.479,2,658669.508,adaptive
423,14.011,157,2,0.0,6.378,2,696586.746,adaptive
424,14.408,162,2,0.0,6.262,2,654908.68,adaptive
425,14.771,164,0,0.0,6.174,2,661647.829,adaptive
426,14.379,161,1,0.0,6.143,2,682054.968,adaptive
427,13.062,159,0,0.0,6.116,2,693456.138,adaptive
428,11.022,149,0,0.0,6.155,2,750040.024,adaptive
429,9.209,139,0,0.0,6.199,2,684595.83,adaptive
430,7.832,130,0,0.0,6.357,2,797275.731,adaptive
431,7.282,128,3,0.0,6.443,2,809576.905,adaptive
432,7.078,128,3,0.0,6.459,2,786799.883,adaptive
433,7.04,125,2,0.0,6.595,2,834040.995,adaptive
434,7.146,125,4,0.0,6.681,3,786128.159,adaptive
435,6.326,122,1,0.0,6.73,3,799583.438,adaptive
436,5.702,116,2,0.0,6.804,3,761762.634,adaptive
437,5.216,112,4,0.0,6.823,3,744218.716,adaptive
438,5.129,113,1,0.0,6.858,3,751246.689,adaptive
439,5.191,110,2,0.0,6.924,3,763221.163,adaptive
440,5.259,114,3,0.0,6.893,3,758999.21,adaptive
441,5.449,112,7,0.0,6.863,3,752501.36,adaptive
442,5.635,111,2,0.0,6.912,3,742781.143,adaptive
443,5.895,119,8,0.0,6.684,3,684458.46,adaptive
444,6.164,114,3,0.0,6.734,3,730889.498,adaptive
445,6.465,113,4,0.0,6.695,3,684565.104,adaptive
446,6.753,119,5,0.0,6.64,3,717355.462,adaptive
447,7.147,120,4,0.0,6.658,3,705095.83,adaptive
448,7.562,120,5,0.0,6.61,3,665120.646,adaptive
449,7.965,120,5,0.0,6.572,3,708297.3,adaptive
450,8.312,122,2,0.0,6.592,3,674255.682,adaptive
451,8.684,122,3,0.0,6.567,3,668404.772,adaptive
452,9.12,123,3,0.0,6.612,3,651969.619,adaptive
453,9.424,127,2,0.0,6.555,3,652873.078,adaptive
454,9.782,125,2,0.0,6.475,3,603831.98,adaptive
455,10.148,128,2,0.0,6.521,3,695780.66,adaptive
