step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
476,13.048,161,2,0.0,5.474,5,584106.297,fixed
477,13.503,161,0,0.0,5.338,5,614174.848,fixed
478,13.863,175,3,0.0,5.009,5,558155.408,fixed
479,14.356,178,2,0.0,4.871,5,610711.551,fixed
480,14.868,183,0,0.0,4.749,5,588402.936,fixed
481,15.182,194,1,0.0,4.583,5,606048.911,fixed
482,15.8,192,2,0.0,4.55,5,641820.236,fixed
483,16.358,201,0,0.0,4.506,5,615487.215,fixed
484,12.758,185,3,0.0,4.434,0,669226.051,fixed
485,9.481,162,1,0.0,4.547,0,684969.732,fixed
486,6.818,139,5,0.0,4.713,0,750819.864,fixed
487,4.714,128,0,0.0,5.004,0,821864.258,fixed
488,3.553,112,3,0.0,5.346,0,877941.649,fixed
489,2.877,98,3,0.0,5.8,0,985961.571,fixed
490,2.49,89,3,0.0,6.175,0,999267.463,fixed
491,2.369,76,2,0.0,6.663,0,1033465.495,fixed
492,2.473,70,3,0.0,7.151,0,1048611.317,fixed
493,2.63,77,3,0.0,7.46,0,997705.727,fixed
494,2.832,71,3,0.0,7.861,0,950981.734,fixed
495,3.056,71,3,0.0,8.224,0,943602.078,fixed
496,3.269,75,4,0.0,8.477,0,938538.358,fixed
497,3.503,73,4,0.0,8.67,0,837474.914,fixed
498,3.733,73,2,0.0,8.861,0,806977.836,fixed
499,3.948,76,1,0.0,9.018,0,829828.906,fixed
500,4.131,79,0,0.0,9.045,0,752780.101,fixed
501,4.338,79,1,0.0,9.063,0,717998.453,fixed
502,4.534,81,1,0.0,8.997,0,694272.598,fixed
503,4.717,82,0,0.0,8.956,0,699320.084,fixed
504,4.927,82,1,0.0,8.949,0,720647.874,fixed
505,5.136,83,2,0.0,8.911,0,701335.148,fixed
506,5.33,83,1,0.0,8.908,0,737997.753,fixed
507,5.554,81,0,0.0,8.957,0,704778.281,fixed
508,5.765,83,0,0.0,9.035,0,745628.793,fixed
509,5.945,86,0,0.0,9.07,0,761019.565,fixed
510,6.139,85,0,0.0,9.066,0,711045.657,fixed
511,6.348,84,0,0.0,9.083,0,723030.024,fixed
512,6.52,86,0,0.0,9.055,0,750781.293,fixed
513,6.708,85,0,0.0,9.041,0,739509.339,fixed
514,6.914,85,0,0.0,9.002,0,703352.753,fixed
515,7.047,90,0,0.0,8.899,0,753541.743,fixed
516,7.236,88,0,0.0,8.918,0,786080.7,fixed
517,7.445,88,0,0.0,8.961,0,768637.084,fixed
518,7.584,96,0,0.0,8.915,0,789184.985,fixed
519,7.822,92,0,0.0,8.966,0,736782.647,fixed
520,8.039,93,0,0.0,9.042,0,787641.497,fixed
521,8.254,93,0,0.0,9.049,0,743145.247,fixed
522,8.448,94,0,0.0,8.995,0,748466.978,fixed
523,8.661,93,0,0.0,9.014,0,812639.393,fixed
524,8.873,93,0,0.0,9.03,0,793513.657,fixed
525,9.156,97,6,0.0,8.886,0,739392.064,fixed
526,9.447,96,3,0.0,8.858,0,751989.656,fixed
527,9.769,99,6,0.0,8.752,0,765066.358,fixed
528,10.07,100,6,0.0,8.584,0,723658.25,fixed
529,10.429,97,5,0.0,8.603,0,789990.387,fixed
530,10.72,103,4,0.0,8.534,0,747344.671,fixed
531,10.989,104,2,0.0,8.519,0,726506.407,fixed
532,11.351,104,4,0.0,8.545,0,765500.668,fixed
533,11.687,104,3,0.0,8.551,0,729703.965,fixed
534,11.963,105,2,0.0,8.51,0,715841.822,fixed
535,12.306,107,5,0.0,8.437,0,742610.602,fixed
536,12.586,107,3,0.0,8.297,1,668081.813,fixed
537,12.976,108,5,0.0,8.107,1,687037.417,fixed
538,13.338,108,3,0.0,7.917,1,660762.539,fixed
539,13.603,114,2,0.0,7.699,2,684141.247,fixed
540,13.803,119,1,0.0,7.51,2,661472.028,fixed
541,14.165,121,2,0.0,7.425,2,711060.894,fixed
542,14.55,129,2,0.0,7.261,2,672481.349,fixed
543,14.83,135,0,0.0,7.096,2,663000.372,fixed
544,15.121,141,1,0.0,6.915,2,679301.402,fixed
545,15.509,146,1,0.0,6.83,2,682705.61,fixed
546,16.003,152,2,0.0,6.729,2,664722.411,fixed
547,16.34,161,1,0.0,6.624,2,681117.443,fixed
548,16.636,163,0,0.0,6.493,2,665017.043,fixed
549,17.069,163,0,0.0,6.437,2,653150.523,fixed
550,17.375,170,0,0.0,6.321,2,661800.83,fixed
551,17.683,173,0,0.0,6.25,2,689921.375,fixed
552,18.039,174,0,0.0,6.205,2,713072.199,fixed
553,18.351,178,0,0.0,6.168,2,711820.704,fixed
554,15.474,163,0,0.0,6.227,3,740721.277,fixed
555,12.943,152,6,0.0,6.185,3,752194.906,fixed
556,10.319,140,1,0.0,6.225,3,750394.154,fixed
557,8.074,124,7,0.0,6.324,3,864564.03,fixed
558,6.222,111,1,0.0,6.523,3,847855.443,fixed
559,5.34,110,6,0.0,6.57,3,837354.689,fixed
560,4.892,109,3,0.0,6.713,3,877824.433,fixed
561,4.701,100,3,0.0,6.817,3,806441.942,fixed
562,4.769,104,5,0.0,6.854,3,818749.832,fixed
563,4.741,106,6,0.0,6.862,3,800865.397,fixed
564,4.695,104,0,0.0,7.008,3,791354.117,fixed
565,4.754,105,5,0.0,7.064,3,767069.629,fixed
566,4.766,108,3,0.0,7.013,3,751951.863,fixed
567,4.882,105,3,0.0,6.997,3,703294.208,fixed
568,5.025,107,3,0.0,6.968,3,702918.154,fixed
569,5.236,114,3,0.0,6.883,3,691644.618,fixed
570,5.564,111,5,0.0,6.928,3,741338.39,fixed
571,5.756,114,3,0.0,6.871,3,681653.39,fixed
572,6.084,112,7,0.0,6.818,3,690928.448,fixed
573,6.489,110,6,0.0,6.823,3,688726.619,fixed
574,6.808,112,4,0.0,6.761,3,674653.964,fixed
575,7.112,112,3,0.0,6.676,3,670383.289,fixed
576,7.579,110,7,0.0,6.574,3,619609.895,fixed
577,7.901,113,3,0.0,6.534,3,655657.059,fixed
578,8.213,118,2,0.0,6.454,3,641893.348,fixed
579,8.576,116,1,0.0,6.446,3,617772.076,fixed
580,8.843,121,0,0.0,6.445,3,642055.392,fixed
581,9.112,123,0,0.0,6.461,3,670701.121,fixed
582,9.46,121,0,0.0,6.511,3,644801.172,fixed
583,9.726,125,0,0.0,6.518,3,651189.814,fixed
584,9.992,126,0,0.0,6.455,3,626585.059,fixed
585,10.284,126,0,0.0,6.469,3,647957.909,fixed
586,10.549,129,0,0.0,6.473,3,709878.901,fixed
587,10.869,129,2,0.0,6.396,4,631276.693,fixed
588,11.231,130,0,0.0,6.421,4,674209.612,fixed
589,11.568,134,0,0.0,6.354,4,658697.216,fixed
590,11.906,135,0,0.0,6.24,5,626564.205,fixed
591,12.223,141,0,0.0,6.131,5,680772.728,fixed
592,12.515,147,0,0.0,5.908,5,624517.126,fixed
593,12.889,151,0,0.0,5.725,5,600881.345,fixed
594,13.276,158,1,0.0,5.604,5,632148.275,fixed
595,13.535,168,0,0.0,5.458,5,633420.989,fixed
596,13.981,168,1,0.0,5.362,5,644009.02,fixed
597,14.359,172,0,0.0,5.212,5,614836.707,fixed
598,14.712,180,0,0.0,5.107,5,666855.391,fixed
599,15.187,181,1,0.0,4.999,5,634641.108,fixed
600,15.675,187,2,0.0,4.838,5,634859.604,fixed
601,16.182,193,1,0.0,4.758,5,678398.39,fixed
602,16.625,204,1,0.0,4.618,5,618570.045,fixed
603,17.081,210,0,0.0,4.53,5,657611.99,fixed
604,17.73,214,3,0.0,4.414,5,665743.029,fixed
605,14.23,193,1,0.0,4.363,0,655259.777,fixed
606,11.018,176,2,0.0,4.418,0,744503.957,fixed
607,8.223,153,4,0.0,4.626,0,817055.085,fixed
608,5.768,134,4,0.0,4.882,0,861480.318,fixed
609,3.869,121,2,0.0,5.209,0,953995.004,fixed
610,2.879,106,3,0.0,5.553,0,977288.404,fixed
611,2.463,88,6,0.0,5.98,0,1034153.112,fixed
612,2.327,74,3,0.0,6.449,0,1053098.87,fixed
613,2.408,75,3,0.0,6.899,0,1050776.773,fixed
614,2.578,71,2,0.0,7.359,0,1013469.4,fixed
615,2.764,69,3,0.0,7.836,0,1024561.797,fixed
616,2.965,74,4,0.0,8.174,0,982368.237,fixed
617,3.175,72,3,0.0,8.482,0,925975.581,fixed
618,3.372,76,4,0.0,8.648,0,900505.197,fixed
619,3.539,75,0,0.0,8.797,0,886423.236,fixed
620,3.724,73,0,0.0,8.947,0,863393.393,fixed
621,3.901,78,3,0.0,8.959,0,866920.593,fixed
622,4.075,75,0,0.0,8.983,0,786277.326,fixed
623,4.284,75,2,0.0,8.962,0,745834.443,fixed
624,4.488,76,0,0.0,8.985,0,745954.06,fixed
625,4.66,81,0,0.0,8.949,0,746755.66,fixed
626,4.896,80,3,0.0,8.975,0,738500.569,fixed
627,5.08,81,0,0.0,8.949,0,736388.989,fixed
628,5.248,82,0,0.0,8.912,0,761222.22,fixed
629,5.442,80,0,0.0,8.95,0,799897.242,fixed
630,5.608,84,1,0.0,8.862,0,759547.384,fixed
631,5.802,83,2,0.0,8.799,0,746892.772,fixed
632,5.997,82,0,0.0,8.857,0,792906.605,fixed
633,6.178,84,0,0.0,8.897,0,825221.171,fixed
634,6.393,84,1,0.0,8.915,0,789779.218,fixed
635,6.523,88,0,0.0,8.815,0,744646.978,fixed
636,6.74,85,0,0.0,8.868,0,783004.079,fixed
637,6.939,86,0,0.0,8.846,0,776849.355,fixed
638,7.104,89,0,0.0,8.801,0,773560.482,fixed
639,7.326,88,0,0.0,8.86,0,810341.374,fixed
640,7.534,91,0,0.0,8.82,0,755842.435,fixed
641,7.667,96,0,0.0,8.714,0,803250.147,fixed
642,7.898,93,0,0.0,8.77,0,829358.689,fixed
643,8.072,97,0,0.0,8.698,0,772635.564,fixed
644,8.207,101,0,0.0,8.626,0,796881.125,fixed
645,8.441,96,0,0.0,8.719,0,848297.756,fixed
646,8.678,100,3,0.0,8.705,0,849025.329,fixed
647,8.893,100,2,0.0,8.692,0,823050.639,fixed
648,9.196,97,3,0.0,8.739,0,828461.862,fixed
649,9.434,98,1,0.0,8.759,0,817243.544,fixed
650,9.698,101,4,0.0,8.74,0,866020.938,fixed
651,9.966,99,1,0.0,8.741,0,769362.701,fixed
652,10.209,102,3,0.0,8.664,0,814129.6,fixed
653,10.351,104,1,0.0,8.593,0,812072.715,fixed
654,10.728,101,5,0.0,8.574,0,787416.923,fixed
655,11.117,103,6,0.0,8.609,0,858613.519,fixed
656,11.373,107,5,0.0,8.565,0,829798.033,fixed
657,11.627,104,2,0.0,8.501,1,745584.006,fixed
658,12.005,104,5,0.0,8.409,1,738969.546,fixed
659,12.456,105,7,0.0,8.25,1,732558.178,fixed
660,12.696,110,3,0.0,8.078,2,752884.831,fixed
661,13.184,113,7,0.0,7.933,2,743627.005,fixed
662,13.554,116,3,0.0,7.708,2,661658.364,fixed
663,13.906,123,3,0.0,7.519,2,718272.655,fixed
664,14.265,124,2,0.0,7.394,2,704517.197,fixed
665,14.604,132,3,0.0,7.209,2,689367.852,fixed
666,15.085,139,4,0.0,7.084,2,693593.483,fixed
667,15.458,143,2,0.0,6.946,2,687799.772,fixed
668,15.849,151,3,0.0,6.822,2,725478.427,fixed
669,16.166,155,1,0.0,6.704,2,709264.513,fixed
670,16.617,157,3,0.0,6.534,2,658454.245,fixed
671,16.989,159,0,0.0,6.468,2,675072.442,fixed
672,17.375,167,2,0.0,6.32,2,691241.572,fixed
673,17.726,171,0,0.0,6.292,2,745290.203,fixed
674,18.133,175,0,0.0,6.223,2,712316.396,fixed
675,15.195,160,0,0.0,6.237,3,730751.332,fixed
676,12.54,151,4,0.0,6.172,3,727316.981,fixed
677,10.016,138,3,0.0,6.239,3,794385.085,fixed
678,7.811,124,5,0.0,6.349,3,823563.057,fixed
679,6.306,118,0,0.0,6.464,3,861397.935,fixed
680,5.709,107,5,0.0,6.634,3,893358.607,fixed
681,5.328,105,0,0.0,6.851,3,855325.844,fixed
682,5.063,107,5,0.0,6.806,3,824476.334,fixed
683,4.907,102,4,0.0,6.847,3,809707.019,fixed
684,4.866,104,6,0.0,6.858,3,802365.9,fixed
685,5.101,113,1,0.0,6.826,3,748190.913,fixed
686,5.094,111,6,0.0,6.858,3,765643.306,fixed
687,5.054,110,1,0.0,6.917,3,728674.394,fixed
688,5.051,114,5,0.0,6.806,3,717135.551,fixed
689,5.128,107,4,0.0,6.806,3,712653.771,fixed
690,5.214,109,2,0.0,6.808,3,694099.643,fixed
691,5.332,115,5,0.0,6.694,3,683680.237,fixed
692,5.562,114,5,0.0,6.733,3,713196.726,fixed
693,5.871,113,4,0.0,6.775,3,710055.949,fixed
694,6.12,117,5,0.0,6.711,3,720898.767,fixed
695,6.41,112,4,0.0,6.728,3,701719.905,fixed
696,6.829,109,8,0.0,6.685,3,699157.758,fixed
697,7.098,115,4,0.0,6.527,3,652976.781,fixed
698,7.485,113,4,0.0,6.459,3,653290.292,fixed
699,7.834,114,3,0.0,6.444,3,647099.832,fixed
700,8.142,117,2,0.0,6.44,3,652942.655,fixed
701,8.48,117,1,0.0,6.455,3,609415.997,fixed
702,8.746,122,1,0.0,6.484,3,688035.326,fixed
703,9.092,121,1,0.0,6.545,3,679671.283,fixed
704,9.357,123,0,0.0,6.534,3,653861.506,fixed
705,9.703,121,0,0.0,6.557,3,621551.256,fixed
706,10.02,122,0,0.0,6.583,3,686432.423,fixed
707,10.312,126,1,0.0,6.557,3,683552.26,fixed
708,10.614,130,0,0.0,6.535,4,623735.035,fixed
709,10.947,130,0,0.0,6.49,4,613231.478,fixed
710,11.22,134,0,0.0,6.378,4,628507.293,fixed
711,11.466,138,0,0.0,6.281,5,673644.412,fixed
712,11.813,139,0,0.0,6.17,5,629440.713,fixed
713,12.106,146,0,0.0,6.117,5,664828.086,fixed
714,12.431,146,0,0.0,5.971,5,616350.892,fixed
715,12.867,149,2,0.0,5.828,5,624404.704,fixed
716,13.175,156,0,0.0,5.696,5,661813.1,fixed
717,13.638,158,1,0.0,5.502,5,587935.174,fixed
718,14.084,166,1,0.0,5.375,5,652565.677,fixed
719,14.401,180,1,0.0,5.158,5,637432.389,fixed
720,14.874,177,0,0.0,4.976,5,606107.038,fixed
721,15.364,184,1,0.0,4.806,5,610332.37,fixed
722,15.712,198,1,0.0,4.629,5,620994.648,fixed
723,16.284,202,3,0.0,4.403,5,618773.279,fixed
724,16.875,208,2,0.0,4.247,5,643783.843,fixed
725,17.426,213,1,0.0,4.14,5,641104.977,fixed
726,13.931,200,1,0.0,4.192,0,709966.453,fixed
727,10.824,180,2,0.0,4.275,0,745765.472,fixed
728,8.095,159,3,0.0,4.394,0,779937.103,fixed
729,5.709,142,2,0.0,4.677,0,862827.046,fixed
730,3.854,122,2,0.0,5.078,0,937840.723,fixed
731,2.8,108,3,0.0,5.537,0,1037259.616,fixed
732,2.481,96,3,0.0,6.008,0,1063213.685,fixed
733,2.456,87,4,0.0,6.394,0,1014551.646,fixed
734,2.57,81,5,0.0,6.823,0,1016874.529,fixed
735,2.724,82,0,0.0,7.267,0,1021547.332,fixed
736,2.925,82,4,0.0,7.68,0,1047947.368,fixed
737,3.132,80,2,0.0,8.065,0,1020568.24,fixed
738,3.369,81,6,0.0,8.276,0,957444.134,fixed
739,3.57,79,0,0.0,8.565,0,943005.154,fixed
740,3.797,80,1,0.0,8.777,0,856136.941,fixed
741,4.005,84,2,0.0,8.852,0,831253.314,fixed
742,4.238,83,2,0.0,9.0,0,875505.588,fixed
743,4.476,83,1,0.0,9.045,0,729835.427,fixed
744,4.653,89,1,0.0,8.973,0,740364.547,fixed
745,4.866,85,0,0.0,8.938,0,686630.228,fixed
746,5.08,87,1,0.0,8.916,0,720656.734,fixed
747,5.296,89,2,0.0,8.924,0,766000.795,fixed
748,5.481,89,0,0.0,8.941,0,788813.13,fixed
749,5.682,89,0,0.0,8.928,0,731501.358,fixed
750,5.895,88,0,0.0,8.932,0,749342.437,fixed
751,6.076,90,0,0.0,8.87,0,737374.859,fixed
752,6.272,90,0,0.0,8.855,0,753504.057,fixed
753,6.483,89,0,0.0,8.873,0,752735.914,fixed
754,6.669,95,0,0.0,8.843,0,750002.414,fixed
755,6.91,94,0,0.0,8.867,0,761206.525,fixed
756,7.133,95,0,0.0,8.843,0,776933.317,fixed
757,7.32,98,0,0.0,8.786,0,783082.953,fixed
758,7.525,98,0,0.0,8.805,0,802563.073,fixed
759,7.717,102,0,0.0,8.782,0,773334.246,fixed
760,7.905,102,0,0.0,8.741,0,756279.686,fixed
761,8.111,101,0,0.0,8.792,0,855111.387,fixed
762,8.295,102,0,0.0,8.734,0,762833.234,fixed
763,8.476,102,0,0.0,8.729,0,840201.517,fixed
764,8.722,101,0,0.0,8.796,0,846986.846,fixed
765,8.946,102,0,0.0,8.801,0,821509.514,fixed
766,9.126,104,0,0.0,8.78,0,829469.906,fixed
767,9.51,102,6,0.0,8.787,0,821906.81,fixed
768,9.743,106,0,0.0,8.775,0,806712.066,fixed
769,10.025,110,6,0.0,8.617,0,798608.373,fixed
770,10.257,107,1,0.0,8.597,0,819799.377,fixed
771,10.591,106,4,0.0,8.541,0,772450.497,fixed
772,10.754,114,1,0.0,8.503,0,821145.677,fixed
773,11.101,111,5,0.0,8.48,0,799773.752,fixed
774,11.425,110,3,0.0,8.513,0,813142.604,fixed
775,11.723,110,2,0.0,8.527,0,810246.706,fixed
776,12.113,111,6,0.0,8.419,0,788514.579,fixed
777,12.416,112,4,0.0,8.383,0,822505.592,fixed
778,12.825,113,5,0.0,8.312,1,753883.154,fixed
779,13.176,114,4,0.0,8.181,1,742619.733,fixed
780,13.639,115,6,0.0,8.026,1,723187.071,fixed
781,14.01,119,5,0.0,7.856,2,752949.664,fixed
782,14.433,122,5,0.0,7.668,2,685962.703,fixed
783,14.995,126,7,0.0,7.549,2,744253.337,fixed
784,15.413,130,5,0.0,7.351,2,708842.31,fixed
785,15.679,135,2,0.0,7.131,2,633398.616,fixed
786,16.085,138,2,0.0,7.037,2,694685.355,fixed
787,16.465,144,1,0.0,6.977,2,701063.703,fixed
788,16.723,151,1,0.0,6.87,2,696121.188,fixed
789,17.124,153,1,0.0,6.834,2,720302.824,fixed
790,17.533,156,1,0.0,6.725,2,657388.938,fixed
791,18.003,160,1,0.0,6.698,2,695910.846,fixed
792,18.281,163,0,0.0,6.587,2,688012.031,fixed
793,18.562,166,0,0.0,6.463,2,679285.115,fixed
794,18.94,166,1,0.0,6.406,2,683726.356,fixed
795,19.229,172,0,0.0,6.364,2,708740.137,fixed
796,16.251,159,0,0.0,6.446,3,812138.503,fixed
797,13.718,144,5,0.0,6.445,3,737248.608,fixed
798,11.015,134,0,0.0,6.523,3,821901.183,fixed
799,8.681,116,3,0.0,6.641,3,860441.258,fixed
800,6.909,103,3,0.0,6.778,3,843489.789,fixed
801,6.018,100,1,0.0,6.93,3,869402.126,fixed
802,5.591,99,7,0.0,6.95,3,857902.218,fixed
803,5.316,92,4,0.0,7.083,3,839451.576,fixed
804,5.266,97,2,0.0,7.17,3,873795.643,fixed
805,5.184,95,8,0.0,7.226,3,828996.972,fixed
806,5.235,94,1,0.0,7.308,3,762319.163,fixed
807,5.102,101,7,0.0,7.187,3,779593.063,fixed
808,5.016,99,4,0.0,7.218,3,755641.019,fixed
809,4.989,102,5,0.0,7.252,3,759578.743,fixed
810,4.902,106,3,0.0,7.175,3,731261.245,fixed
811,5.077,102,5,0.0,7.13,3,702208.79,fixed
812,5.12,101,5,0.0,7.129,3,693752.417,fixed
813,5.206,104,7,0.0,7.022,3,675517.509,fixed
814,5.271,104,3,0.0,6.952,3,660380.301,fixed
815,5.599,103,7,0.0,6.926,3,693893.268,fixed
816,5.726,107,3,0.0,6.906,3,720727.087,fixed
817,5.959,105,6,0.0,6.782,3,630479.893,fixed
818,6.202,100,2,0.0,6.836,3,679646.962,fixed
819,6.412,107,2,0.0,6.732,3,640614.755,fixed
820,6.755,108,5,0.0,6.687,3,668640.999,fixed
821,7.112,106,3,0.0,6.812,3,708939.195,fixed
822,7.426,108,1,0.0,6.827,3,619616.15,fixed
823,7.696,112,3,0.0,6.772,3,662559.416,fixed
824,8.012,108,0,0.0,6.846,3,663284.439,fixed
825,8.303,109,0,0.0,6.865,3,676028.782,fixed
826,8.546,112,0,0.0,6.755,3,611393.334,fixed
827,8.81,111,0,0.0,6.728,3,652375.725,fixed
828,9.054,115,0,0.0,6.625,3,639034.249,fixed
829,9.308,120,0,0.0,6.57,4,659800.821,fixed
830,9.65,121,0,0.0,6.549,4,639387.909,fixed
831,9.916,127,0,0.0,6.42,4,650622.02,fixed
832,10.192,132,0,0.0,6.318,5,634699.332,fixed
833,10.558,132,0,0.0,6.296,5,676102.352,fixed
834,10.906,137,0,0.0,6.156,5,616422.673,fixed
835,11.206,145,0,0.0,5.943,5,601049.083,fixed
836,11.549,150,0,0.0,5.803,5,647826.466,fixed
837,11.962,152,1,0.0,5.522,5,548610.913,fixed
838,12.354,157,0,0.0,5.324,5,609024.711,fixed
839,12.624,168,1,0.0,5.111,5,646553.067,fixed
840,13.059,176,0,0.0,4.981,5,602681.154,fixed
841,13.586,184,2,0.0,4.881,5,622824.402,fixed
842,13.979,192,1,0.0,4.684,5,644541.752,fixed
843,14.485,191,1,0.0,4.544,5,608098.239,fixed
844,14.931,200,1,0.0,4.387,5,642595.053,fixed
845,15.431,206,1,0.0,4.286,5,642094.18,fixed
846,15.945,211,0,0.0,4.27,5,664292.185,fixed
847,12.708,195,3,0.0,4.276,0,678996.186,fixed
848,9.693,176,1,0.0,4.384,0,702470.65,fixed
849,7.087,156,3,0.0,4.512,0,774963.348,fixed
850,5.117,137,2,0.0,4.839,0,868576.829,fixed
851,3.859,123,4,0.0,5.138,0,912052.786,fixed
852,3.15,107,4,0.0,5.591,0,1041504.653,fixed
853,2.753,99,4,0.0,5.977,0,1030384.163,fixed
854,2.662,89,1,0.0,6.423,0,1052714.228,fixed
855,2.833,82,6,0.0,6.882,0,1029004.417,fixed
856,2.992,81,0,0.0,7.296,0,1002868.322,fixed
857,3.194,84,2,0.0,7.624,0,996324.4,fixed
858,3.431,82,4,0.0,7.92,0,933203.454,fixed
859,3.686,84,4,0.0,8.134,0,873266.725,fixed
860,3.959,84,4,0.0,8.416,0,910918.96,fixed
861,4.159,90,2,0.0,8.511,0,855112.349,fixed
862,4.407,87,2,0.0,8.668,0,852234.843,fixed
863,4.63,88,1,0.0,8.713,0,764305.341,fixed
864,4.826,91,2,0.0,8.623,0,741101.951,fixed
865,5.06,87,1,0.0,8.662,0,735182.311,fixed
866,5.265,88,0,0.0,8.65,0,714999.483,fixed
867,5.476,92,1,0.0,8.657,0,739381.546,fixed
868,5.702,91,0,0.0,8.665,0,733015.741,fixed
869,5.928,92,1,0.0,8.642,0,710400.36,fixed
870,6.119,93,0,0.0,8.633,0,746541.344,fixed
871,6.361,92,1,0.0,8.669,0,769846.325,fixed
872,6.602,91,0,0.0,8.735,0,755767.237,fixed
873,6.792,95,0,0.0,8.724,0,743244.422,fixed
874,6.997,95,1,0.0,8.687,0,773400.48,fixed
875,7.201,94,0,0.0,8.675,0,759696.334,fixed
876,7.382,95,0,0.0,8.629,0,752154.3,fixed
877,7.567,97,0,0.0,8.596,0,766814.508,fixed
878,7.768,96,0,0.0,8.6,0,793620.172,fixed
879,7.954,100,0,0.0,8.589,0,791298.036,fixed
880,8.182,99,0,0.0,8.595,0,784958.566,fixed
881,8.429,98,0,0.0,8.641,0,791471.455,fixed
882,8.657,100,0,0.0,8.662,0,785978.055,fixed
883,8.867,103,0,0.0,8.644,0,784985.77,fixed
884,9.1,103,0,0.0,8.634,0,755185.419,fixed
885,9.332,103,0,0.0,8.675,0,826868.675,fixed
886,9.447,109,0,0.0,8.57,0,788979.232,fixed
887,9.705,106,1,0.0,8.571,0,781821.529,fixed
888,10.065,107,5,0.0,8.554,0,803836.855,fixed
889,10.226,112,2,0.0,8.456,0,788779.522,fixed
890,10.515,108,2,0.0,8.477,0,789961.174,fixed
891,10.805,108,2,0.0,8.536,0,842946.478,fixed
892,11.124,109,4,0.0,8.531,0,821383.091,fixed
893,11.538,110,6,0.0,8.498,0,775117.68,fixed
894,11.782,112,2,0.0,8.463,0,811357.863,fixed
895,12.116,111,4,0.0,8.442,0,804876.587,fixed
896,12.422,110,2,0.0,8.408,0,746458.489,fixed
897,12.892,110,7,0.0,8.364,0,745335.937,fixed
898,13.148,117,3,0.0,8.28,0,753396.209,fixed
899,13.541,114,4,0.0,8.198,1,758996.925,fixed
900,13.868,116,4,0.0,7.998,1,731316.998,fixed
901,14.095,120,2,0.0,7.793,1,744283.259,fixed
902,14.516,121,4,0.0,7.573,2,672342.972,fixed
903,14.798,127,2,0.0,7.393,2,732759.289,fixed
904,15.33,129,5,0.0,7.224,2,732259.463,fixed
905,15.645,139,2,0.0,7.05,2,724604.165,fixed
906,16.06,144,2,0.0,6.888,2,664187.022,fixed
907,16.496,150,1,0.0,6.838,2,728056.144,fixed
908,16.815,158,1,0.0,6.709,2,685009.722,fixed
909,17.148,165,1,0.0,6.553,2,687815.002,fixed
910,17.62,164,1,0.0,6.482,2,712544.434,fixed
911,17.961,172,3,0.0,6.245,2,644871.877,fixed
912,18.27,177,0,0.0,6.204,2,715941.49,fixed
913,18.865,175,3,0.0,6.149,2,700145.148,fixed
914,19.133,185,1,0.0,5.989,2,678804.338,fixed
915,19.55,183,0,0.0,5.939,2,715350.557,fixed
916,20.031,188,0,0.0,5.892,2,660861.918,fixed
917,17.086,178,0,0.0,5.917,3,766154.672,fixed
918,14.556,163,5,0.0,5.919,3,777982.886,fixed
919,12.142,148,4,0.0,5.997,3,794361.04,fixed
920,9.807,137,3,0.0,6.077,3,834991.892,fixed
921,8.072,126,4,0.0,6.221,3,856778.792,fixed
922,7.418,116,2,0.0,6.438,3,859714.139,fixed
923,6.979,116,3,0.0,6.587,3,920177.455,fixed
924,6.734,108,5,0.0,6.634,3,818519.817,fixed
925,6.568,106,1,0.0,6.818,3,860532.788,fixed
926,6.776,111,2,0.0,6.792,3,790560.212,fixed
927,6.683,115,4,0.0,6.773,3,770687.752,fixed
928,6.639,112,5,0.0,6.845,3,796863.346,fixed
929,6.511,120,3,0.0,6.859,3,776433.321,fixed
930,6.439,119,4,0.0,6.839,3,729424.856,fixed
931,6.642,118,5,0.0,6.832,3,691502.401,fixed
932,6.599,120,6,0.0,6.745,3,730476.045,fixed
933,6.734,119,3,0.0,6.735,3,692579.443,fixed
934,6.775,116,4,0.0,6.768,3,712055.436,fixed
935,6.843,117,4,0.0,6.704,3,688454.366,fixed
936,6.89,120,6,0.0,6.571,3,728905.569,fixed
937,7.031,114,4,0.0,6.599,3,693302.223,fixed
938,7.201,115,6,0.0,6.523,3,677141.305,fixed
939,7.456,118,5,0.0,6.437,3,688340.423,fixed
940,7.644,113,2,0.0,6.492,3,700408.378,fixed
941,7.866,117,3,0.0,6.455,3,662658.13,fixed
942,8.125,118,1,0.0,6.452,3,659566.0,fixed
943,8.454,116,3,0.0,6.496,3,683260.87,fixed
944,8.602,123,0,0.0,6.433,3,663183.723,fixed
945,8.876,119,0,0.0,6.497,3,704639.992,fixed
946,9.211,119,0,0.0,6.536,3,644271.326,fixed
947,9.442,124,0,0.0,6.541,3,690399.66,fixed
948,9.721,122,0,0.0,6.549,3,668623.304,fixed
949,10.055,121,0,0.0,6.535,3,680622.816,fixed
950,10.343,127,0,0.0,6.402,4,619310.77,fixed
951,10.736,132,1,0.0,6.324,4,643036.201,fixed
952,10.981,137,0,0.0,6.192,4,662954.641,fixed
953,11.298,141,0,0.0,6.075,5,624519.836,fixed
954,11.686,143,0,0.0,6.033,5,664685.046,fixed
955,11.949,149,0,0.0,5.839,5,620819.994,fixed
